frame,cls,conf,x1,y1,x2,y2,u,v,X,Y,Z,range_m,_idx_in_frame,class_name
392,cup,0.5431,911.8,425.8,1159.5,627.6,1035,526,0.0231908122073345,-0.0043289516120357,0.5998788229166581,0.9056553787213202,2,cup
393,bowl,0.9088,1261.4,486.5,1601.7,617.9,1431,551,0.1456420029085909,0.0034014055880987,0.5998940723344302,0.9238413173610023,0,bowl
393,cup,0.5785,912.1,425.9,1159.5,627.9,1035,526,0.0231908286504207,-0.0043289546814118,0.599879248251445,0.9024543719708812,1,cup
393,laptop,0.465,221.3,296.2,799.9,633.6,510,464,-0.1391453395442117,-0.023500101789689,0.5998808332215374,0.9095789800609163,2,laptop
393,laptop,0.1521,221.4,295.1,800.9,633.5,510,464,-0.1391453869302311,-0.0235001097926612,0.5998810375112744,0.9183294567691226,3,laptop
394,bowl,0.9091,1261.5,486.5,1601.7,618.1,1431,552,0.1456416671701277,0.0037106157240796,0.5998926894400047,0.9176616455485892,0,bowl
394,laptop,0.5673,221.2,296.2,799.7,633.7,510,464,-0.1391454775406725,-0.023500125095758,0.5998814281493455,0.9135288549300514,1,laptop
394,cup,0.5392,912.0,425.8,1159.7,628.0,1035,526,0.0231908381612584,-0.0043289564567682,0.5998794942691371,0.9055055940017902,2,cup
395,bowl,0.9136,1261.5,486.2,1601.6,618.2,1431,552,0.1456418617491882,0.0037106206815079,0.5998934909040234,0.9199425302420664,0,bowl
395,laptop,0.5598,221.3,296.2,799.8,633.8,510,464,-0.1391455212617205,-0.0235001324797572,0.599881616638725,0.9142357817353445,1,laptop
395,cup,0.5331,912.0,425.9,1159.7,627.9,1035,526,0.0231908594204523,-0.0043289604251511,0.5998800441826174,0.9036125579113728,2,cup
396,bowl,0.9114,1261.3,486.1,1601.5,618.1,1431,552,0.1456419060271761,0.0037106218096095,0.5998936732834329,0.9153889018280181,0,bowl
396,laptop,0.5193,221.2,296.0,799.9,633.8,510,464,-0.139145534495906,-0.0235001347148641,0.5998816736937026,0.9170456597076774,1,laptop
396,cup,0.5058,912.0,425.8,1159.8,627.4,1035,526,0.0231908662211797,-0.0043289616946202,0.5998802200976445,0.9036413119530142,2,cup
397,bowl,0.9091,1261.4,486.1,1601.3,618.1,1431,552,0.1456418562463528,0.0037106205413083,0.5998934682380461,0.919623674222645,0,bowl
397,cup,0.5747,911.9,425.6,1159.8,627.6,1035,526,0.0231908612244618,-0.0043289607618995,0.5998800908470936,0.9104719084737437,1,cup
397,laptop,0.5287,221.0,296.1,799.9,633.8,510,464,-0.1391454955988845,-0.0235001281455893,0.5998815060015779,0.9168343315680582,2,laptop
398,bowl,0.9068,1261.5,486.1,1601.4,618.2,1431,552,0.1456418433703675,0.0037106202132577,0.5998934152023345,0.9193747611291905,0,bowl
398,laptop,0.5924,221.2,296.2,799.8,633.6,510,464,-0.1391454933556248,-0.0235001277667277,0.5998814963304776,0.9142732564847692,1,laptop
398,cup,0.5655,911.9,425.8,1159.5,628.1,1035,526,0.0231908656702899,-0.0043289615917874,0.5998802058477273,0.9031035837239159,2,cup
399,bowl,0.9041,1261.5,486.3,1601.4,618.2,1431,552,0.1456417870604308,0.0037106187786097,0.5998931832637694,0.9161605272128333,0,bowl
399,laptop,0.5675,221.1,296.3,800.0,633.8,510,464,-0.1391453535208071,-0.0235001041501807,0.5998808934771788,0.9146525667381048,1,laptop
399,cup,0.5189,911.9,425.8,1159.5,627.5,1035,526,0.0231908527297467,-0.0043289591762193,0.5998798711135346,0.8981857471592977,2,cup
400,bowl,0.907,1261.4,486.2,1601.3,618.2,1431,552,0.145641773328586,0.0037106184287537,0.5998931267028037,0.9130917224414548,0,bowl
400,laptop,0.529,221.1,296.3,799.8,633.9,510,464,-0.139145344839983,-0.023500102684086,0.5998808560525692,0.9167413204445867,1,laptop
400,cup,0.4933,911.9,425.6,1159.6,627.9,1035,526,0.0231908432851717,-0.004328957413232,0.5998796268098631,0.9056742843912894,2,cup
401,bowl,0.9077,1261.5,486.4,1601.1,618.2,1431,552,0.145641739850245,0.0037106175758024,0.599892988806744,0.9182809913331478,0,bowl
401,cup,0.513,911.8,425.7,1159.6,628.2,1035,526,0.0231908339020606,-0.0043289556617179,0.599879384096086,0.913559423304903,1,cup
401,laptop,0.5054,221.1,296.2,799.8,633.9,510,464,-0.1391453870602469,-0.0235001098146194,0.5998810380717962,0.9129709752482146,2,laptop
402,bowl,0.9106,1261.3,486.4,1601.7,618.1,1431,552,0.145641668503807,0.0037106157580587,0.5998926949333808,0.910282667771693,0,bowl
402,cup,0.5785,911.3,425.0,1159.8,626.6,1035,525,0.0231907675501708,-0.0046381535100341,0.5998776677657925,0.9124835273320467,1,cup
402,laptop,0.5619,221.7,296.4,799.9,633.9,510,464,-0.1391453693185348,-0.0235001068182414,0.5998809615840527,0.9165780197057676,2,laptop
403,bowl,0.9087,1261.3,486.3,1601.6,618.1,1431,552,0.1456416007945596,0.0037106140329824,0.5998924160414723,0.9103808506199411,0,bowl
403,laptop,0.5247,221.4,296.4,799.8,633.8,510,464,-0.1391453115490169,-0.0235000970616117,0.5998807125291677,0.9158384697490994,1,laptop
403,cup,0.5013,911.3,425.0,1159.9,626.9,1035,525,0.0231907773823174,-0.0046381554764634,0.5998779220948104,0.9016848365345355,2,cup
404,bowl,0.9102,1261.3,486.4,1601.7,618.2,1431,552,0.1456416882054488,0.0037106162600114,0.5998927760837215,0.9108723868181463,0,bowl
404,laptop,0.5275,221.5,296.4,799.8,633.6,510,464,-0.139145381438392,-0.0235001088651506,0.5998810138349583,0.9152615519282236,1,laptop
404,cup,0.4989,911.8,425.8,1159.6,626.8,1035,525,0.0231908019885749,-0.0046381603977149,0.5998785585870854,0.9027036390575486,2,cup
405,bowl,0.9061,1261.3,486.3,1601.7,618.0,1431,552,0.1456417559111166,0.0037106179849966,0.5998930549608857,0.9127803487834252,0,bowl
405,laptop,0.4744,221.7,296.3,799.9,633.7,510,464,-0.1391453988310886,-0.0235001118025838,0.5998810888180325,0.9181431544037049,1,laptop
405,cup,0.4536,911.9,425.7,1159.5,626.4,1035,525,0.0231908124771592,-0.0046381624954318,0.599878829896238,0.9049713381871722,2,cup
406,bowl,0.9095,1261.2,486.4,1601.9,618.1,1431,552,0.1456418209631705,0.0037106196423737,0.5998933229079118,0.9082618503720276,0,bowl
406,laptop,0.5543,221.6,296.3,800.0,633.8,510,464,-0.1391453965847603,-0.0235001114232039,0.5998810791337034,0.9111175325045798,1,laptop
406,cup,0.4261,911.8,425.8,1159.5,626.8,1035,525,0.0231908114170241,-0.0046381622834048,0.5998788024736269,0.9062080221040458,2,cup
407,bowl,0.9105,1261.1,486.4,1601.8,618.2,1431,552,0.1456418918972474,0.0037106214496113,0.5998936150827745,0.9125029456978108,0,bowl
407,laptop,0.5074,221.5,296.3,800.0,633.8,510,464,-0.1391454098855714,-0.0235001136695631,0.5998811364759159,0.911025936399093,1,laptop
407,cup,0.4453,911.9,425.9,1159.4,626.8,1035,525,0.0231908212259893,-0.0046381642451978,0.5998790562030104,0.9118183234874958,2,cup
408,bowl,0.9125,1261.2,486.2,1601.7,618.0,1431,552,0.1456418576618318,0.0037106205773715,0.5998934740683523,0.9148429926544773,0,bowl
408,laptop,0.5129,221.6,296.4,800.0,633.9,510,464,-0.1391454046528059,-0.0235001127858072,0.5998811139165133,0.9093512780478746,1,laptop
408,cup,0.4894,911.8,426.0,1159.4,626.9,1035,526,0.0231908804187609,-0.0043289643448353,0.5998805873477526,0.9097833916187149,2,cup
409,bowl,0.9131,1261.2,486.3,1601.9,618.1,1431,552,0.1456418326753263,0.0037106199407726,0.5998933711498521,0.9093537011118137,0,bowl
409,cup,0.5516,911.8,425.9,1159.4,627.0,1035,526,0.0231908597587567,-0.0043289604883012,0.5998800529335678,0.9112503559035118,1,cup
409,laptop,0.4963,221.6,296.3,800.1,633.9,510,464,-0.1391454232441243,-0.0235001159256743,0.599881194067064,0.9177958177706426,2,laptop
410,bowl,0.9107,1261.3,486.4,1601.8,618.1,1431,552,0.1456417597078554,0.0037106180817287,0.5998930705995135,0.9144946043088982,0,bowl
410,cup,0.5657,911.7,425.9,1159.4,627.2,1035,526,0.023190844680181,-0.0043289576736337,0.5998796628946946,0.912505136073188,1,cup
410,laptop,0.4042,221.6,296.4,800.1,633.9,510,464,-0.1391453546413434,-0.0235001043394268,0.5998808983080143,0.9116696454531369,2,laptop
411,bowl,0.9104,1261.2,486.3,1601.8,618.0,1431,552,0.145641706453,0.0037106167249171,0.5998928512447158,0.9195435551432694,0,bowl
411,cup,0.5442,911.7,425.9,1159.4,626.9,1035,525,0.0231907691913682,-0.0046381538382736,0.5998777102187922,0.9133461446282461,1,cup
411,laptop,0.4694,221.8,296.4,800.1,633.9,510,464,-0.1391453792734291,-0.0235001084995124,0.5998810045014101,0.9120850001814349,2,laptop
412,bowl,0.9103,1261.3,486.3,1601.5,618.0,1431,552,0.1456417105883801,0.0037106168302772,0.5998928682781949,0.9120638319964656,0,bowl
412,laptop,0.5328,221.9,296.4,800.2,633.8,510,464,-0.1391454308666335,-0.0235001172130314,0.5998812269290857,0.9038667394811081,1,laptop
412,cup,0.5249,911.7,425.8,1159.6,626.3,1035,525,0.0231907891628333,-0.0046381578325666,0.5998782268224743,0.9031313637352121,2,cup
413,bowl,0.9115,1261.2,486.3,1601.6,618.0,1431,552,0.1456417018784419,0.0037106166083679,0.5998928324022785,0.9148667819544539,0,bowl
413,cup,0.5521,911.7,425.7,1159.6,626.7,1035,525,0.0231907981362781,-0.0046381596272556,0.599878458939377,0.9017171002875775,1,cup
413,laptop,0.5461,221.5,296.4,800.1,633.8,510,464,-0.1391454535813334,-0.0235001210492918,0.599881324856283,0.9053692961864662,2,laptop
414,bowl,0.9125,1261.1,486.0,1601.8,618.1,1431,552,0.1456416759746814,0.0037106159483995,0.5998927257056387,0.9145945592315078,0,bowl
414,cup,0.5516,911.2,425.0,1159.8,626.8,1035,525,0.0231907997053978,-0.0046381599410795,0.5998784995279363,0.9068634212887831,1,cup
414,laptop,0.5363,221.5,296.4,800.3,633.9,510,464,-0.1391454514841663,-0.0235001206951036,0.5998813158150144,0.9088654373417332,2,laptop
415,bowl,0.9112,1261.2,486.2,1601.7,618.0,1431,552,0.1456416531596096,0.0037106153671238,0.599892631731194,0.9078285015371076,0,bowl
415,cup,0.5215,911.2,424.9,1159.8,627.1,1035,525,0.0231907915129351,-0.004638158302587,0.5998782876127685,0.9062116134978154,1,cup
415,laptop,0.4857,221.7,296.3,800.1,633.7,510,464,-0.1391454200730021,-0.023500115390107,0.5998811803957802,0.9071178930350641,2,laptop
416,bowl,0.9124,1261.2,486.3,1602.1,618.0,1431,552,0.145641687330023,0.0037106162377075,0.5998927724778746,0.9119060279035877,0,bowl
416,cup,0.5321,911.3,425.0,1159.8,627.2,1035,526,0.0231908606003245,-0.0043289606453939,0.5998800747024763,0.904369376858275,1,cup
416,laptop,0.476,221.6,296.4,800.1,633.8,510,464,-0.1391454681140883,-0.0235001235037127,0.5998813875096292,0.9081286107492246,2,laptop
417,bowl,0.9104,1261.4,486.4,1602.3,618.0,1431,552,0.1456417044503406,0.003710616673894,0.5998928429958352,0.9193719242324587,0,bowl
417,laptop,0.5255,221.6,296.5,800.0,633.9,510,464,-0.139145477031087,-0.0235001250096946,0.59988142595243,0.9133254793687486,1,laptop
417,cup,0.4881,911.8,425.9,1159.5,627.4,1035,526,0.0231908502744873,-0.0043289587179042,0.5998798076031178,0.8996510380069669,2,cup
418,bowl,0.9118,1261.5,486.4,1602.0,618.0,1431,552,0.1456416856705122,0.003710616195427,0.5998927656424103,0.9086183797041905,0,bowl
418,laptop,0.5123,221.8,296.3,800.0,633.8,510,464,-0.1391453789571441,-0.0235001084460954,0.5998810031378482,0.9118857935449187,1,laptop
418,cup,0.4836,911.3,425.2,1159.8,626.8,1035,525,0.0231907670492056,-0.0046381534098411,0.5998776548072792,0.9026087093795101,2,cup
419,bowl,0.9129,1261.5,486.4,1602.0,617.9,1431,551,0.1456420529394818,0.0034014067565484,0.5998942784098362,0.9066677118801344,0,bowl
419,laptop,0.5134,221.8,296.4,799.9,633.8,510,464,-0.1391453932850953,-0.0235001108659272,0.5998810649082481,0.9150130906981196,1,laptop
419,cup,0.5069,911.4,425.2,1159.8,626.9,1035,525,0.0231907869768776,-0.0046381573953755,0.5998781702781606,0.910605988426751,2,cup
420,bowl,0.9127,1261.5,486.4,1601.9,617.9,1431,551,0.1456419751975062,0.0034014049409184,0.5998939581934878,0.8975599918690154,0,bowl
420,cup,0.5397,911.4,425.0,1159.9,626.9,1035,525,0.0231907996534302,-0.004638159930686,0.5998784981836861,0.9039756405856747,1,cup
420,laptop,0.4952,221.8,296.2,800.1,633.7,510,464,-0.1391453738617017,-0.0235001075855318,0.5998809811704704,0.9126193744614072,2,laptop
421,bowl,0.9138,1261.4,486.3,1601.8,617.9,1431,551,0.1456418402705437,0.0034014017897579,0.599893402434274,0.9121514675052129,0,bowl
421,cup,0.5332,912.0,426.0,1159.5,627.1,1035,526,0.0231908640515905,-0.0043289612896302,0.5998801639766836,0.9027499723337051,1,cup
421,laptop,0.516,221.7,296.4,799.9,633.9,510,464,-0.1391453484804487,-0.0235001032989202,0.5998808717472784,0.9180682375783211,2,laptop
422,bowl,0.9086,1261.5,486.5,1601.8,618.2,1431,552,0.1456414820107569,0.0037106110066434,0.5998919267753422,0.912281464080056,0,bowl
422,laptop,0.5685,221.5,296.4,799.9,634.0,510,465,-0.1391473126536923,-0.0231912187756153,0.599889339654905,0.9147100084354514,1,laptop
422,cup,0.5275,911.9,426.2,1159.5,627.0,1035,526,0.023190849680814,-0.0043289586070852,0.5998797922465181,0.9082045928906707,2,cup
423,bowl,0.9126,1261.4,486.6,1602.0,618.2,1431,552,0.1456414451368993,0.0037106100671821,0.5998917748932742,0.9216875074969787,0,bowl
423,laptop,0.5767,221.5,296.5,799.8,634.0,510,465,-0.1391468232568588,-0.0231911372094764,0.5998872297762617,0.9128676475416301,1,laptop
423,cup,0.5318,911.9,426.3,1159.5,626.8,1035,526,0.0231908416824387,-0.0043289571140552,0.5998795853518263,0.9056898205697974,2,cup
424,bowl,0.9121,1261.6,486.8,1601.9,618.1,1431,552,0.1456414729559685,0.0037106107759482,0.5998918894790007,0.9195603146629607,0,bowl
424,cup,0.547,911.9,426.2,1159.3,627.1,1035,526,0.0231908283747343,-0.0043289546299504,0.59987924112024,0.9106156341375033,1,cup
424,laptop,0.5253,221.6,296.4,799.9,634.1,510,465,-0.13914646980869,-0.0231910783014483,0.5998857059970054,0.9153992995780483,2,laptop
425,bowl,0.9116,1261.5,486.8,1601.6,618.1,1431,552,0.1456415792657543,0.0037106134844778,0.5998923273651124,0.9130855441511389,0,bowl
425,laptop,0.5542,221.5,296.4,799.9,634.1,510,465,-0.1391462529325091,-0.0231910421554181,0.5998847710043961,0.9099852451485559,1,laptop
425,cup,0.536,911.7,426.0,1159.4,626.8,1035,526,0.0231908354700037,-0.0043289559544007,0.5998794246542112,0.9097817329065137,2,cup
426,bowl,0.9122,1261.5,486.6,1601.7,618.1,1431,552,0.145641516117855,0.0037106118756141,0.5998920672612296,0.9113115804335471,0,bowl
426,laptop,0.5614,221.6,296.4,799.8,634.0,510,465,-0.1391459975349568,-0.0231909995891594,0.5998836699391572,0.9083251284658309,1,laptop
426,cup,0.5092,911.6,425.9,1159.3,626.6,1035,525,0.0231907462841002,-0.00463814925682,0.599877117674433,0.9056108360515892,2,cup
427,bowl,0.9131,1261.4,486.4,1601.8,618.3,1431,552,0.1456415482172175,0.0037106126934322,0.5998921994773271,0.9035027203470123,0,bowl
427,laptop,0.5625,221.8,296.5,799.8,633.9,510,464,-0.1391438471400854,-0.0234998497392144,0.5998743991962676,0.9095515141524411,1,laptop
427,cup,0.5105,911.7,426.0,1159.2,627.1,1035,526,0.02319082261012,-0.004328953553889,0.599879092006445,0.9089767331595499,2,cup
428,bowl,0.9101,1261.5,486.6,1601.8,618.2,1431,552,0.1456415247322591,0.0037106120950894,0.5998921027436441,0.9125211586381178,0,bowl
428,laptop,0.5265,221.6,296.4,799.9,634.1,510,465,-0.1391461645979462,-0.023191027432991,0.5998843901780501,0.9090854388491272,1,laptop
428,cup,0.5075,911.7,426.0,1159.2,627.2,1035,526,0.0231908181899909,-0.0043289527287983,0.5998789776705683,0.9076026398354952,2,cup
429,bowl,0.9119,1261.4,486.6,1601.6,618.1,1431,552,0.1456415036825349,0.0037106115587906,0.5998920160406015,0.9140173058447159,0,bowl
429,cup,0.4957,911.8,426.2,1159.1,626.9,1035,526,0.0231908112289172,-0.0043289514293978,0.5998787976078487,0.9134953884258696,1,cup
429,laptop,0.4889,221.6,296.3,799.9,633.9,510,464,-0.1391439877430025,-0.0234998734854848,0.5998750053609826,0.906710882431598,2,laptop
430,bowl,0.9118,1261.4,486.5,1601.2,618.0,1431,552,0.1456414179508063,0.0037106093745428,0.5998916629147535,0.9154655187880566,0,bowl
430,cup,0.5653,911.7,426.2,1159.1,626.9,1035,526,0.0231907961882342,-0.0043289486218037,0.5998784085491505,0.8985684591064268,1,cup
430,laptop,0.5491,221.5,296.4,800.0,633.9,510,464,-0.1391442733341372,-0.0234999217186542,0.5998762365962391,0.9081551913683166,2,laptop
430,laptop,0.1605,221.6,295.2,801.2,633.7,511,464,-0.1388467407536405,-0.0235018982121975,0.5999266900199808,0.9123898187266305,3,laptop
431,bowl,0.9109,1261.6,486.5,1601.8,618.2,1431,552,0.1456414140206352,0.003710609274411,0.5998916467265227,0.9073689785488598,0,bowl
431,laptop,0.532,221.7,296.3,800.0,633.8,510,464,-0.1391415550705249,-0.0234994626341331,0.5998645176680595,0.9072707301762083,1,laptop
431,cup,0.5002,911.7,426.1,1159.1,627.0,1035,526,0.0231907957935834,-0.0043289485481355,0.5998783983406825,0.9098965144746427,2,cup
432,bowl,0.9105,1261.5,486.6,1601.7,618.2,1431,552,0.1456413525116258,0.0037106077073025,0.5998913933731673,0.9085600183982672,0,bowl
432,cup,0.5609,911.9,425.9,1159.6,627.1,1035,526,0.0231907618899203,-0.0043289422194517,0.599877521351583,0.9080263268162712,1,cup
432,laptop,0.4631,221.8,296.4,800.3,633.8,510,464,-0.1391423783410021,-0.0234996016753692,0.5998680669366259,0.9068074587653155,2,laptop
433,bowl,0.9084,1261.5,486.6,1601.5,618.3,1431,552,0.1456414288102274,0.0037106096512159,0.599891707644311,0.9143203547659758,0,bowl
433,cup,0.5561,911.9,425.9,1159.6,627.5,1035,526,0.023190774496242,-0.0043289445726318,0.5998778474404391,0.8942154772400221,1,cup
433,laptop,0.4858,221.8,296.3,800.3,633.7,510,464,-0.1391431995689735,-0.0234997403716488,0.5998716073995791,0.9097964213236354,2,laptop
434,bowl,0.9056,1261.4,486.7,1601.4,618.2,1431,552,0.1456413554869714,0.0037106077831075,0.5998914056285066,0.912696994688845,0,bowl
434,laptop,0.5105,221.9,296.4,800.1,633.8,510,464,-0.1391438362878067,-0.0234998479063851,0.5998743524101229,0.909696765966199,1,laptop
434,cup,0.4926,911.9,425.9,1159.5,627.3,1035,526,0.0231907818293526,-0.0043289459414791,0.59987803712667,0.9009402849616597,2,cup
435,bowl,0.9053,1261.4,487.0,1601.3,618.0,1431,552,0.1456412980630752,0.0037106063200783,0.5998911691015829,0.9145058213002311,0,bowl
435,cup,0.5198,912.0,426.1,1159.6,627.7,1035,526,0.0231907784662146,-0.0043289453136933,0.5998779501320767,0.9063868353236719,1,cup
435,laptop,0.5084,221.8,296.5,799.9,633.8,510,464,-0.1391442412319725,-0.0234999162969553,0.5998760981979759,0.9108891565502959,2,laptop
436,bowl,0.909,1261.5,487.2,1601.5,618.1,1431,552,0.1456413812525445,0.0037106084395552,0.5998915117559582,0.9180786333783706,0,bowl
436,laptop,0.5271,221.9,296.4,799.9,633.6,510,464,-0.1391446525651252,-0.0234999857665544,0.5998778715299122,0.9133754351273404,1,laptop
436,cup,0.5107,912.1,426.2,1159.3,627.8,1035,526,0.0231907890843941,-0.0043289472957535,0.5998782247934791,0.9059616850844793,2,cup
437,bowl,0.9106,1261.6,486.9,1601.5,618.2,1431,552,0.1456415084272068,0.003710611679674,0.5998920355837313,0.9108941742867149,0,bowl
437,cup,0.522,912.0,426.1,1159.5,627.9,1035,526,0.0231907937214481,-0.0043289481613369,0.5998783447405721,0.9034103348656531,1,cup
437,laptop,0.4668,221.7,296.3,799.8,633.8,510,464,-0.139144915423372,-0.0235000301603917,0.5998790047595598,0.9087212192232577,2,laptop
438,bowl,0.9092,1261.6,486.8,1601.6,618.1,1431,552,0.145641530876126,0.003710612251621,0.5998921280500067,0.9067603593237475,0,bowl
438,cup,0.5322,912.0,426.2,1159.5,627.2,1035,526,0.0231907902581449,-0.0043289475148537,0.5998782551549976,0.9107656287128386,1,cup
438,laptop,0.5196,221.6,296.4,799.9,633.8,510,464,-0.1391450736532009,-0.0235000568836517,0.5998796869170931,0.9060636755946976,2,laptop
439,bowl,0.9126,1261.6,486.6,1601.6,618.1,1431,552,0.1456414925291051,0.0037106112746268,0.5998919701000327,0.9048174902189969,0,bowl
439,cup,0.5551,912.0,426.1,1159.5,627.7,1035,526,0.0231907920880562,-0.0043289478564371,0.5998783024894777,0.9132626086139278,1,cup
439,laptop,0.5437,221.6,296.4,799.9,633.8,510,464,-0.1391451667258388,-0.0235000726025861,0.5998800881701413,0.9066598960893612,2,laptop
440,bowl,0.9114,1261.7,486.7,1601.5,618.0,1431,552,0.1456414567230236,0.00371061036237,0.5998918226160955,0.9065447318941322,0,bowl
440,laptop,0.5405,221.6,296.4,799.9,633.6,510,464,-0.1391452421244654,-0.0235000853365763,0.5998804132273158,0.9073478925966298,1,laptop
440,cup,0.5359,912.0,426.0,1159.6,627.5,1035,526,0.0231907903110473,-0.0043289475247288,0.5998782565234286,0.9035354913480179,2,cup
441,bowl,0.9104,1261.7,486.7,1601.9,617.9,1431,551,0.1456417920181399,0.003401400662844,0.5998932036843914,0.9095486233934231,0,bowl
441,cup,0.5178,911.9,426.0,1159.6,627.8,1035,526,0.0231908051994116,-0.0043289503038901,0.5998786416420845,0.8966203193999261,1,cup
441,laptop,0.4585,221.9,296.4,800.0,633.7,510,464,-0.1391453232991744,-0.0235000990460827,0.5998807631862308,0.9072352637854717,2,laptop
441,laptop,0.1889,221.9,295.7,800.5,633.6,510,464,-0.1391453825440315,-0.0235001090518808,0.5998810186015711,0.9228073019616504,3,laptop
442,bowl,0.9083,1261.9,487.0,1601.9,618.2,1431,552,0.1456414155191555,0.0037106093125899,0.599891652898873,0.9169141005968358,0,bowl
442,cup,0.5778,911.9,425.9,1159.7,628.1,1035,526,0.0231908061054052,-0.0043289504730089,0.5998786650775025,0.8983273637159425,1,cup
442,laptop,0.4904,221.7,296.5,800.0,633.8,510,464,-0.1391453809626829,-0.0235001087848086,0.5998810117840899,0.9174772976596394,2,laptop
442,laptop,0.1513,221.7,295.4,801.0,633.6,511,464,-0.1388476368867904,-0.023502049896205,0.5999305620172024,0.9205498920102066,3,laptop
443,bowl,0.9106,1261.8,487.1,1601.5,618.1,1431,552,0.1456415490739729,0.0037106127152604,0.5998922030062709,0.9182084546294059,0,bowl
443,cup,0.5766,911.4,425.3,1160.0,627.5,1035,526,0.0231908148592905,-0.0043289521070675,0.5998788915150424,0.9018941491067781,1,cup
443,laptop,0.4761,221.4,296.4,799.8,633.8,510,464,-0.1391422067551362,-0.023499572696423,0.5998673271987911,0.9139647193605684,2,laptop
444,bowl,0.9096,1261.8,487.1,1601.5,618.1,1431,552,0.1456416230918873,0.0037106146010671,0.5998925078833479,0.9259057410348264,0,bowl
444,cup,0.5739,911.8,425.7,1159.8,628.0,1035,526,0.0231908150231428,-0.0043289521376533,0.5998788957534237,0.9027046446535291,1,cup
444,laptop,0.4587,221.4,296.4,799.8,633.9,510,464,-0.1391430295172556,-0.0234997116518031,0.5998708742757347,0.9076533206335288,2,laptop
445,bowl,0.9094,1261.8,487.6,1601.3,618.1,1431,552,0.1456416262915505,0.0037106146825872,0.5998925210626431,0.9119980648144104,0,bowl
445,cup,0.5626,911.8,426.0,1159.9,627.5,1035,526,0.0231908138977061,-0.0043289519275718,0.5998788666416499,0.9026624325304917,1,cup
445,laptop,0.4284,221.3,296.4,799.8,633.8,510,464,-0.1391435963894479,-0.0234998073902178,0.5998733181647229,0.9124674938908591,2,laptop
445,laptop,0.1601,221.4,295.7,800.3,633.7,510,464,-0.1391440101175961,-0.0234998772643051,0.5998751018219197,0.9102660441065747,3,laptop
446,bowl,0.9082,1261.7,487.4,1601.2,618.2,1431,552,0.1456416481736709,0.0037106152400935,0.599892611194295,0.9149549961297717,0,bowl
446,cup,0.5748,911.8,425.9,1159.7,627.5,1035,526,0.0231908174338946,-0.0043289525876603,0.599878958112558,0.9122042261648317,1,cup
446,laptop,0.4722,221.3,296.4,799.7,633.8,510,464,-0.1391443606304246,-0.0234999364620272,0.5998766129463905,0.9088702183646016,2,laptop
446,laptop,0.1698,221.4,295.7,800.2,633.8,510,464,-0.1391446164500351,-0.023499979667117,0.5998777158311986,0.9104510595700125,3,laptop
447,bowl,0.9078,1261.7,487.5,1601.3,618.2,1431,552,0.1456417618785311,0.0037106181370326,0.5998930795404475,0.9092785916980245,0,bowl
447,cup,0.5402,911.6,425.9,1159.7,627.5,1035,526,0.0231908393126214,-0.0043289566716893,0.5998795240515484,0.9052501315092867,1,cup
447,laptop,0.4472,221.4,296.4,799.8,633.9,510,464,-0.1391449002702076,-0.0235000276011906,0.599878939431516,0.9070664053250281,2,laptop
447,laptop,0.1511,221.4,295.7,800.2,633.8,510,464,-0.1391451074145976,-0.0235000625855764,0.5998798324686068,0.9093246276860234,3,laptop
448,bowl,0.908,1261.8,487.5,1600.8,618.2,1430,552,0.145344997814782,0.0037109361144199,0.5999444867257365,0.9122367770562153,0,bowl
448,cup,0.5989,910.8,425.4,1159.8,627.7,1034,526,0.0228819383159005,-0.0043290153570622,0.5998876563005532,0.899635035383568,1,cup
448,laptop,0.4362,221.4,296.5,799.6,633.9,510,464,-0.1391450681090758,-0.0235000559473105,0.599879663015363,0.916904480435701,2,laptop
448,laptop,0.1624,221.4,295.8,800.0,633.8,510,464,-0.1391450394221849,-0.0235000511024134,0.5998795393409655,0.9157198540654679,3,laptop
449,bowl,0.904,1261.8,487.4,1601.0,618.3,1431,552,0.1456382946153608,0.0037105297991174,0.5998787980105207,0.9076360735363657,0,bowl
449,cup,0.5463,911.4,426.1,1159.7,627.7,1035,526,0.0231907240663266,-0.0043289351590476,0.5998765429652879,0.8972080263180015,1,cup
449,laptop,0.3782,221.5,296.6,799.7,634.1,510,465,-0.1391470833500806,-0.0231911805583467,0.5998883510853842,0.9117242718381593,2,laptop
450,bowl,0.9051,1261.8,487.5,1600.9,618.2,1430,552,0.1453425074385498,0.0037108725303459,0.5999342071322665,0.906957471490299,0,bowl
450,cup,0.5337,911.4,426.1,1159.7,627.8,1035,526,0.0231907412883222,-0.0043289383738201,0.5998769884481939,0.8948423818224818,1,cup
450,laptop,0.3584,221.4,296.6,799.6,634.1,510,465,-0.1391465924048529,-0.0231910987341421,0.5998862345313323,0.9081595134873085,2,laptop
451,bowl,0.9048,1261.8,487.5,1600.9,618.4,1430,552,0.1453397229351123,0.0037108014366411,0.5999227134619602,0.9086610369910069,0,bowl
451,cup,0.4904,911.0,425.4,1159.9,627.5,1035,526,0.023190755102712,-0.0043289409525062,0.5998773457862555,0.9004646077370687,1,cup
451,laptop,0.3955,221.6,296.6,799.6,634.1,510,465,-0.1391462789123678,-0.0231910464853946,0.5998848830082858,0.9042146065561169,2,laptop
452,bowl,0.9069,1261.8,487.4,1600.9,618.4,1430,552,0.1453378194179869,0.0037107528362039,0.599914856262731,0.9103291149632687,0,bowl
