frame,cls,conf,x1,y1,x2,y2,u,v,X,Y,Z,range_m
83,bowl,0.828,1357.8,521.5,1865.8,736.7,1611,628,0.201327016,0.027214712,0.599970509,0.606192681
83,laptop,0.2235,220.2,313.5,801.9,654.8,510,483,-0.139129904,-0.017623121,0.599814288,0.933692911
84,cup,0.9723,835.9,461.0,1329.4,916.2,1082,688,0.037735292,0.04577724,0.600062824,0.401951548
84,bowl,0.8279,1358.3,522.0,1865.9,736.6,1611,629,0.201320611,0.027523094,0.59995142,0.604809604
84,laptop,0.2778,220.1,313.7,802.0,654.6,511,483,-0.138832284,-0.017624588,0.599864226,0.921185868
85,cup,0.9708,835.7,461.0,1329.5,916.2,1082,688,0.037735315,0.045777267,0.600063185,0.401902681
85,bowl,0.8434,1360.0,525.2,1864.8,736.1,1612,630,0.201602151,0.027828518,0.599868974,0.603413775
85,laptop,0.2503,220.0,313.5,802.0,654.8,511,483,-0.138829214,-0.017624199,0.599850962,0.905371288
86,cup,0.971,835.8,460.8,1329.5,916.2,1082,688,0.037735286,0.045777232,0.600062723,0.402518764
86,bowl,0.8393,1357.5,521.7,1866.3,736.6,1611,628,0.201327846,0.027214824,0.59997298,0.614286709
86,laptop,0.1845,220.3,313.4,801.9,654.8,510,483,-0.139124583,-0.017622447,0.599791349,0.916548189
87,cup,0.9702,835.8,460.8,1329.8,916.2,1082,688,0.037735274,0.045777217,0.600062531,0.403074428
87,bowl,0.8369,1357.6,522.5,1866.6,736.5,1611,629,0.201321335,0.027523193,0.599953578,0.607988833
87,laptop,0.2049,220.1,312.7,802.8,654.6,511,483,-0.138823033,-0.017623414,0.599824254,0.915272137
88,cup,0.9708,835.8,460.8,1329.7,916.3,1082,688,0.037735293,0.045777241,0.600062842,0.402069744
88,bowl,0.8441,1357.5,522.3,1866.4,736.6,1611,629,0.201319677,0.027522967,0.599948638,0.612145507
88,laptop,0.2357,220.3,312.6,802.9,654.7,511,483,-0.13882247,-0.017623343,0.599821821,0.901609179
89,cup,0.9698,835.9,460.8,1329.6,916.2,1082,688,0.037735289,0.045777236,0.600062779,0.403209111
89,bowl,0.8423,1359.5,524.7,1865.1,735.8,1612,629,0.201604547,0.027519639,0.599876103,0.614833727
89,laptop,0.2121,220.3,312.6,802.9,654.5,511,483,-0.138821988,-0.017623281,0.59981974,0.915214156
90,cup,0.9721,835.8,460.7,1329.7,916.4,1082,688,0.037735196,0.045777123,0.6000613,0.404534143
90,bowl,0.8491,1359.7,526.1,1865.4,736.1,1612,631,0.201603118,0.028137858,0.599871852,0.612022008
90,laptop,0.2387,220.2,312.7,802.8,654.8,511,483,-0.138821316,-0.017623196,0.599816836,0.917962799
91,cup,0.9721,836.0,460.8,1329.7,916.5,1082,688,0.037735204,0.045777133,0.600061428,0.403600473
91,bowl,0.8454,1360.1,525.0,1865.6,736.0,1612,630,0.201611872,0.02782986,0.5998979,0.608848905
91,laptop,0.3218,220.1,313.5,801.9,654.3,510,483,-0.13912837,-0.017622927,0.599807675,0.906428272
92,cup,0.9724,835.9,460.7,1329.5,916.4,1082,688,0.037735238,0.045777174,0.600061956,0.402368223
92,bowl,0.831,1357.5,522.7,1866.1,736.2,1611,629,0.201331756,0.027524618,0.599984633,0.611643037
92,laptop,0.2983,220.2,313.5,801.8,654.3,510,483,-0.139128763,-0.017622977,0.599809367,0.914723907
93,cup,0.9717,835.9,460.7,1329.7,916.5,1082,688,0.03773526,0.0457772,0.60006231,0.403631169
93,bowl,0.8258,1358.1,521.8,1866.4,736.4,1612,628,0.201616515,0.027212045,0.599911715,0.610335834
93,laptop,0.2377,220.3,312.8,802.8,654.4,511,483,-0.138820807,-0.017623131,0.599814637,0.926544459
94,cup,0.9711,836.0,460.6,1329.6,916.5,1082,688,0.037735292,0.04577724,0.600062825,0.402843998
94,bowl,0.8336,1358.5,521.2,1866.6,736.4,1612,628,0.201618569,0.027212322,0.599917827,0.6090729
94,laptop,0.2511,220.5,313.5,802.0,654.4,511,483,-0.138831591,-0.0176245,0.599861229,0.929846738
94,laptop,0.2258,220.4,312.7,802.9,654.4,511,483,-0.138820793,-0.01762313,0.599814577,0.916985211
95,cup,0.9708,835.8,460.5,1329.5,916.5,1082,688,0.037735315,0.045777267,0.600063185,0.403480176
95,bowl,0.8342,1358.1,520.5,1866.4,736.3,1612,628,0.20162002,0.027212518,0.599922143,0.608209475
95,laptop,0.2275,220.5,312.9,802.1,652.3,511,482,-0.138819323,-0.017932117,0.599808223,0.912390533
96,cup,0.9714,835.7,460.8,1329.6,916.6,1082,688,0.037735305,0.045777255,0.60006303,0.403421993
96,bowl,0.841,1358.0,522.8,1866.1,736.0,1612,629,0.201618148,0.027521496,0.599916575,0.612487791
96,laptop,0.252,220.7,313.1,802.1,652.3,511,482,-0.13881971,-0.017932167,0.599809896,0.919945864
97,cup,0.9716,835.7,460.8,1329.6,916.5,1082,688,0.037735309,0.04577726,0.600063093,0.404403257
97,bowl,0.8306,1358.3,522.3,1865.7,736.0,1611,629,0.201333299,0.027524829,0.599989232,0.604240876
97,laptop,0.2201,220.3,312.9,802.8,653.8,511,482,-0.138819922,-0.017932195,0.599810811,0.917887639
98,cup,0.9714,835.7,460.5,1329.6,916.5,1082,688,0.037735341,0.045777299,0.600063606,0.403339223
98,bowl,0.8319,1357.8,521.1,1865.9,736.0,1611,628,0.20133145,0.027215311,0.599983721,0.608837205
98,laptop,0.2539,220.3,313.4,802.0,654.4,511,483,-0.138830784,-0.017624398,0.599857745,0.915916584
99,cup,0.9708,835.7,460.9,1329.7,916.5,1082,688,0.037735359,0.045777321,0.600063884,0.402649759
99,bowl,0.8373,1357.9,519.7,1866.3,736.5,1611,627,0.201330351,0.026905899,0.599980447,0.605165027
99,laptop,0.2185,220.2,312.9,802.9,654.7,511,483,-0.138821337,-0.017623199,0.599816928,0.910047839
100,cup,0.9703,835.6,460.7,1329.8,916.8,1082,688,0.037735362,0.045777324,0.600063926,0.402069314
100,bowl,0.8415,1359.8,523.8,1865.2,736.2,1612,629,0.201606121,0.027519854,0.599880787,0.60425844
100,laptop,0.1919,220.4,312.8,802.9,654.8,511,483,-0.138821098,-0.017623168,0.599815895,0.909743423
101,cup,0.9707,835.6,460.7,1329.5,916.7,1082,688,0.03773536,0.045777322,0.600063908,0.403803887
101,bowl,0.8401,1357.8,521.6,1866.2,735.9,1611,628,0.201327541,0.027214783,0.599972072,0.601065635
101,laptop,0.2023,220.2,312.8,802.8,654.3,511,483,-0.138820995,-0.017623155,0.599815447,0.912794215
102,cup,0.9706,835.7,460.8,1329.5,916.8,1082,688,0.03773535,0.04577731,0.600063751,0.405017507
102,bowl,0.8334,1357.9,520.7,1866.4,735.8,1611,627,0.201327239,0.026905484,0.599971172,0.604439086
102,laptop,0.2221,220.4,313.3,802.0,654.3,511,483,-0.13882886,-0.017624154,0.599849432,0.910998301
103,cup,0.9715,835.7,460.5,1329.7,916.8,1082,688,0.037735359,0.045777321,0.600063893,0.405695775
103,bowl,0.8385,1357.7,520.6,1866.5,736.2,1611,628,0.201320732,0.027213862,0.599951783,0.605738657
103,laptop,0.2306,220.1,313.3,802.0,654.4,511,483,-0.138826708,-0.017623881,0.599840133,0.912566728
104,cup,0.9712,835.6,460.7,1329.6,916.6,1082,688,0.037735378,0.045777344,0.60006419,0.4050582
104,bowl,0.8372,1357.3,520.9,1866.4,736.5,1611,628,0.201319108,0.027213643,0.599946942,0.601366996
104,laptop,0.2321,220.2,313.3,802.0,654.2,511,483,-0.138825216,-0.017623691,0.599833684,0.917328903
105,cup,0.971,835.6,460.7,1329.7,916.7,1082,688,0.037735369,0.045777333,0.600064053,0.407383913
105,bowl,0.8348,1357.8,520.5,1866.2,736.8,1611,628,0.201317993,0.027213492,0.599943618,0.603523895
105,laptop,0.2139,220.3,313.3,801.9,654.1,510,483,-0.139121722,-0.017622085,0.599779014,0.900209119
106,cup,0.9714,835.7,460.7,1329.6,916.7,1082,688,0.037735419,0.045777393,0.600064838,0.40495827
106,bowl,0.8297,1358.0,519.9,1866.4,736.3,1612,627,0.201606713,0.026901509,0.599882547,0.607625013
107,cup,0.9707,835.7,460.5,1329.6,916.6,1082,688,0.037735455,0.045777437,0.600065411,0.406661246
107,bowl,0.8489,1357.8,520.1,1866.4,736.5,1611,628,0.20132202,0.027214037,0.59995562,0.610571418
107,laptop,0.2001,220.4,313.2,802.0,654.2,511,483,-0.138825044,-0.017623669,0.599832944,0.926920639
108,cup,0.971,835.6,460.6,1329.6,916.7,1082,688,0.037735479,0.045777467,0.600065797,0.405959697
108,bowl,0.8485,1357.2,520.5,1866.4,736.5,1611,628,0.201319961,0.027213758,0.599949485,0.60471749
109,cup,0.9721,835.7,460.6,1329.6,916.8,1082,688,0.037735502,0.045777494,0.60006616,0.40602346
109,bowl,0.8587,1359.3,523.5,1864.8,735.8,1611,629,0.20131551,0.027522397,0.599936221,0.606041535
110,cup,0.9701,835.6,460.5,1329.7,916.6,1082,688,0.037735498,0.04577749,0.600066102,0.4052576
110,bowl,0.8469,1357.6,520.4,1866.4,736.2,1611,628,0.201318683,0.027213585,0.599945674,0.607945679
111,cup,0.9717,835.6,460.6,1329.8,916.6,1082,688,0.037735473,0.04577746,0.600065706,0.404650779
111,bowl,0.8474,1358.0,519.9,1866.2,736.2,1612,627,0.201606946,0.02690154,0.599883243,0.607413268
111,laptop,0.2734,220.4,313.5,801.9,654.2,510,483,-0.139123998,-0.017622373,0.599788825,0.928172683
112,cup,0.9717,835.6,460.4,1329.7,916.9,1082,688,0.037735441,0.04577742,0.600065191,0.403407797
112,bowl,0.8448,1357.6,521.1,1866.2,736.3,1611,628,0.201321856,0.027214014,0.599955129,0.605846463
112,laptop,0.2279,220.3,313.4,802.0,654.3,511,483,-0.138827979,-0.017624042,0.599845623,0.919785508
113,cup,0.9726,835.6,460.5,1329.7,916.7,1082,688,0.037735413,0.045777387,0.600064751,0.402027017
113,bowl,0.8358,1357.9,520.3,1866.5,736.1,1611,628,0.201320068,0.027213773,0.599949803,0.605904618
113,laptop,0.1864,220.2,313.3,802.1,654.2,511,483,-0.138826095,-0.017623803,0.599837482,0.911334606
114,cup,0.9723,835.6,460.5,1329.8,916.6,1082,688,0.03773546,0.045777443,0.600065493,0.403057105
114,bowl,0.8323,1357.8,519.7,1866.4,736.1,1611,627,0.201321936,0.026904775,0.59995537,0.604872911
114,laptop,0.1831,220.0,312.6,802.8,654.4,511,483,-0.138821204,-0.017623182,0.59981635,0.918045657
115,cup,0.9724,835.5,460.4,1329.7,916.6,1082,688,0.037735464,0.045777448,0.600065551,0.403978829
115,bowl,0.8327,1358.3,520.2,1866.9,735.8,1612,627,0.201606418,0.02690147,0.59988167,0.599381437
116,cup,0.9723,835.7,460.4,1329.7,916.7,1082,688,0.037735449,0.04577743,0.60006532,0.405031184
116,bowl,0.8388,1357.9,520.9,1866.8,735.9,1611,627,0.201324956,0.026905179,0.599964371,0.600668928
116,laptop,0.2278,220.6,313.5,801.8,654.5,510,483,-0.139124693,-0.017622461,0.599791821,0.91453549
117,cup,0.9725,835.5,460.4,1329.5,916.8,1082,688,0.03773547,0.045777455,0.60006565,0.405872558
117,bowl,0.845,1358.0,520.7,1866.8,736.3,1612,628,0.201605774,0.027210595,0.599879754,0.600971703
118,cup,0.972,835.5,460.4,1329.6,916.8,1082,688,0.037735456,0.045777438,0.600065424,0.404885323
118,bowl,0.847,1359.2,523.0,1865.4,735.9,1612,629,0.201607757,0.027520077,0.599885654,0.610057576
118,laptop,0.2448,220.4,313.4,801.9,654.4,510,483,-0.139127396,-0.017622804,0.599803476,0.915193617
119,cup,0.9713,835.5,460.8,1329.6,917.0,1082,688,0.037735441,0.045777421,0.600065195,0.406207165
119,bowl,0.8435,1357.9,521.2,1866.6,736.4,1611,628,0.201328582,0.027214923,0.599975174,0.611211795
119,laptop,0.2201,220.3,312.8,802.7,654.6,511,483,-0.13882114,-0.017623174,0.599816075,0.902090112
120,cup,0.9725,835.5,461.1,1329.6,916.8,1082,688,0.03773534,0.045777297,0.600063578,0.406345146
120,bowl,0.8442,1359.8,524.6,1865.1,736.2,1612,630,0.20160438,0.027828825,0.599875607,0.612962693
120,laptop,0.2534,220.3,313.7,801.8,655.0,510,484,-0.139129861,-0.017313938,0.599814102,0.922538517
121,cup,0.9723,835.4,461.0,1329.5,916.7,1082,688,0.037735276,0.04577722,0.60006256,0.405776658
121,bowl,0.8551,1359.7,525.1,1865.1,736.3,1612,630,0.201609485,0.02782953,0.599890797,0.60492029
121,laptop,0.267,220.3,313.6,801.8,654.9,510,483,-0.139128275,-0.017622915,0.599807263,0.919014836
122,cup,0.9726,835.2,460.9,1329.4,917.0,1082,688,0.037735277,0.045777222,0.600062589,0.40507715
122,bowl,0.8535,1360.1,524.6,1865.1,736.2,1612,630,0.201613038,0.027830021,0.599901369,0.605902428
122,laptop,0.2479,220.2,313.6,801.7,655.0,510,484,-0.139130045,-0.017313961,0.599814895,0.918956737
123,cup,0.9721,835.4,461.0,1329.5,916.8,1082,688,0.037735237,0.045777173,0.60006195,0.405221662
123,bowl,0.8378,1359.7,526.0,1864.8,736.2,1611,631,0.201326085,0.028142356,0.599967734,0.606315816
123,laptop,0.297,220.0,313.0,802.7,655.4,511,484,-0.13882171,-0.017314066,0.599818537,0.916503062
123,laptop,0.2397,220.2,311.8,804.9,654.5,512,482,-0.138531483,-0.01793488,0.599900612,0.91917236
124,cup,0.9718,835.3,461.2,1329.5,916.9,1082,688,0.037735225,0.045777158,0.600061758,0.405138319
124,bowl,0.8382,1357.1,524.7,1866.2,736.7,1611,630,0.201326092,0.0278331,0.599967755,0.607533148
124,laptop,0.2931,219.9,313.0,802.6,655.4,510,484,-0.139119143,-0.017312604,0.599767895,0.910733887
124,laptop,0.2861,220.0,313.7,801.7,654.9,510,483,-0.139123031,-0.017622251,0.599784657,0.918477215
125,cup,0.9733,835.5,460.9,1329.5,916.9,1082,688,0.037735189,0.045777114,0.600061183,0.403904424
125,bowl,0.8416,1356.9,524.2,1865.9,736.8,1610,630,0.201036304,0.027835796,0.600025861,0.603278404
125,laptop,0.2974,220.0,313.0,802.7,655.4,511,484,-0.138824354,-0.017314396,0.599829961,0.907208287
126,cup,0.9722,835.5,460.9,1329.5,916.7,1082,688,0.037735241,0.045777177,0.600062003,0.40304538
126,bowl,0.8517,1357.5,523.8,1865.9,736.7,1611,629,0.201317902,0.027522724,0.599943347,0.606022119
126,laptop,0.2392,220.4,313.0,802.7,655.2,511,484,-0.138823382,-0.017314275,0.599825761,0.914366315
127,cup,0.9721,835.7,460.9,1329.4,916.6,1082,688,0.037735255,0.045777194,0.600062231,0.402925981
127,bowl,0.8519,1357.9,523.5,1866.2,736.5,1611,629,0.201317145,0.02752262,0.599941091,0.604014734
127,laptop,0.2561,220.2,312.9,803.0,655.0,511,483,-0.138821237,-0.017623186,0.599816495,0.908075759
128,cup,0.9725,835.7,460.8,1329.4,916.6,1082,688,0.037735305,0.045777255,0.600063025,0.403101261
128,bowl,0.8391,1357.9,521.5,1866.5,736.5,1611,628,0.201319481,0.027213693,0.599948053,0.601710893
128,laptop,0.2831,220.2,313.0,802.9,655.0,511,484,-0.138822635,-0.017314182,0.599822536,0.924609085
129,cup,0.9719,835.6,461.0,1329.4,916.7,1082,688,0.037735345,0.045777304,0.60006367,0.403433341
129,bowl,0.8313,1357.4,521.1,1865.8,736.8,1611,628,0.201318313,0.027213535,0.599944573,0.599976126
129,laptop,0.2286,220.2,312.9,803.0,655.0,511,483,-0.138820775,-0.017623127,0.599814496,0.916230426
130,cup,0.9716,835.5,461.1,1329.4,916.9,1082,688,0.037735365,0.045777328,0.600063979,0.404739005
130,bowl,0.8336,1357.5,521.0,1865.9,736.8,1611,628,0.201317667,0.027213448,0.599942646,0.603506773
130,laptop,0.2429,220.1,313.7,802.0,654.9,511,483,-0.138824089,-0.017623548,0.599828817,0.916520212
131,cup,0.9724,835.4,461.0,1329.5,917.0,1082,689,0.037734309,0.046085345,0.60004719,0.403657765
131,bowl,0.8384,1357.2,520.0,1866.0,736.8,1611,628,0.201317157,0.027213379,0.599941127,0.601931418
131,laptop,0.2364,219.9,313.7,802.0,655.0,510,484,-0.139122448,-0.017313016,0.599782143,0.916447724
132,cup,0.9715,835.3,461.0,1329.6,916.6,1082,688,0.037735678,0.045777708,0.600068966,0.403505139
132,bowl,0.8368,1357.3,520.1,1866.3,736.6,1611,628,0.201316882,0.027213342,0.599940307,0.60687602
132,laptop,0.2456,220.2,313.7,801.9,654.9,510,483,-0.139123189,-0.017622271,0.599785339,0.929295252
133,cup,0.9721,835.4,461.2,1329.6,916.4,1082,688,0.037735582,0.045777591,0.600067426,0.404070936
133,bowl,0.8391,1357.6,521.1,1866.0,736.6,1611,628,0.201316281,0.027213261,0.599938518,0.606804268
133,laptop,0.254,220.3,313.8,802.0,654.9,511,483,-0.138827401,-0.017623969,0.599843127,0.925585043
134,cup,0.9723,835.3,461.1,1329.6,916.6,1082,688,0.037735539,0.045777539,0.600066752,0.402034209
134,bowl,0.8353,1358.0,521.6,1866.0,736.5,1612,628,0.201602237,0.027210118,0.599869231,0.60719051
134,laptop,0.2598,220.1,313.8,802.1,655.0,511,484,-0.13882713,-0.017314742,0.599841958,0.92212256
135,cup,0.972,835.3,461.0,1329.4,916.7,1082,688,0.037735518,0.045777514,0.600066422,0.401311439
135,bowl,0.8299,1358.0,522.5,1866.3,736.5,1612,629,0.201605322,0.027519745,0.599878409,0.608318651
135,laptop,0.2967,220.0,313.7,801.9,655.0,510,484,-0.139123145,-0.017313102,0.599785147,0.918038386
136,cup,0.9723,835.5,460.9,1329.4,916.5,1082,688,0.037735506,0.045777499,0.600066229,0.403582713
136,bowl,0.8292,1357.9,522.6,1866.4,736.8,1611,629,0.201324177,0.027523582,0.599962049,0.610586347
136,laptop,0.3542,220.0,313.7,801.9,655.0,510,484,-0.139125072,-0.017313342,0.599793456,0.904883744
137,cup,0.972,835.5,461.0,1329.6,916.6,1082,688,0.037735528,0.045777526,0.600066571,0.402592185
137,bowl,0.8241,1357.8,522.1,1866.4,736.6,1611,629,0.201322443,0.027523345,0.599956882,0.606926195
137,laptop,0.2884,220.1,313.7,802.0,655.1,511,484,-0.138828862,-0.017314958,0.59984944,0.906641666
138,cup,0.9722,835.4,460.8,1329.7,916.6,1082,688,0.037735474,0.04577746,0.60006571,0.402692208
138,bowl,0.8282,1358.1,522.8,1866.3,736.5,1612,629,0.201607028,0.027519978,0.599883487,0.606747156
138,laptop,0.2512,220.0,312.8,802.8,654.9,511,483,-0.138821316,-0.017623196,0.599816836,0.912543436
139,cup,0.9722,835.5,460.7,1329.6,916.7,1082,688,0.037735436,0.045777414,0.600065114,0.403524924
139,bowl,0.8281,1358.3,522.2,1866.3,736.7,1612,629,0.201611943,0.027520649,0.599898111,0.612456138
139,laptop,0.2495,220.2,312.7,802.8,654.9,511,483,-0.138821154,-0.017623175,0.599816134,0.919609434
140,cup,0.9726,835.6,460.8,1329.8,916.8,1082,688,0.037735428,0.045777405,0.600064985,0.402864221
140,bowl,0.8244,1360.2,525.1,1865.4,736.2,1612,630,0.201611867,0.027829859,0.599897885,0.610484306
140,laptop,0.2846,220.3,312.8,802.8,655.0,511,483,-0.138821087,-0.017623167,0.599815847,0.907950665
141,cup,0.9719,836.0,460.8,1329.7,916.8,1082,688,0.037735403,0.045777374,0.600064584,0.403603182
141,bowl,0.8187,1360.3,523.8,1865.1,736.1,1612,629,0.201618082,0.027521487,0.599916378,0.608848568
141,laptop,0.2342,220.2,312.7,802.8,654.5,511,483,-0.138820983,-0.017623154,0.599815395,0.904250909
142,cup,0.9726,835.8,460.5,1329.6,916.8,1082,688,0.037735389,0.045777357,0.600064357,0.403552318
142,bowl,0.8249,1359.9,525.6,1865.0,736.3,1612,630,0.20161657,0.027830508,0.599911877,0.601417636
142,laptop,0.2244,220.4,313.4,802.0,654.6,511,483,-0.138822944,-0.017623403,0.599823868,0.905404249
143,cup,0.9718,835.8,460.5,1329.6,916.5,1082,688,0.037735379,0.045777345,0.600064206,0.406047439
143,bowl,0.8197,1357.5,519.8,1866.3,736.5,1611,627,0.201341533,0.026907394,0.600013771,0.609726242
143,laptop,0.2376,220.4,313.4,802.0,654.5,511,483,-0.138822408,-0.017623335,0.599821556,0.920265832
144,cup,0.9717,835.9,460.7,1329.4,916.5,1082,688,0.037735399,0.045777369,0.600064515,0.405275793
144,bowl,0.8311,1357.6,519.6,1866.3,736.4,1611,627,0.201334452,0.026906447,0.599992667,0.609668444
144,laptop,0.2506,220.3,313.5,802.0,654.5,511,483,-0.138821999,-0.017623283,0.599819788,0.918734875
144,laptop,0.2376,220.3,312.7,802.8,654.8,511,483,-0.138821324,-0.017623197,0.599816871,0.904269108
145,cup,0.9723,835.8,460.6,1329.6,916.6,1082,688,0.037735447,0.045777428,0.600065289,0.404808605
145,bowl,0.8434,1360.0,525.4,1865.0,736.0,1612,630,0.201606456,0.027829112,0.599881784,0.615044066
145,laptop,0.2312,220.4,313.4,802.0,654.5,511,483,-0.138821816,-0.01762326,0.599818996,0.925350542
146,cup,0.9724,835.7,460.4,1329.7,916.5,1082,688,0.037735457,0.04577744,0.60006545,0.404578629
146,bowl,0.8461,1359.8,525.0,1865.0,736.1,1612,630,0.201611228,0.027829771,0.599895982,0.613556883
146,laptop,0.2128,220.5,313.3,802.0,654.4,511,483,-0.138821656,-0.017623239,0.599818306,0.933570347
147,cup,0.9723,835.8,460.4,1329.9,916.4,1082,688,0.037735469,0.045777454,0.600065633,0.402962917
147,bowl,0.8408,1360.1,525.2,1865.2,736.0,1612,630,0.201614591,0.027830235,0.59990599,0.603023148
147,laptop,0.2281,220.4,313.3,802.1,654.3,511,483,-0.138821551,-0.017623226,0.599817851,0.917152267
148,cup,0.9721,835.9,460.6,1329.8,916.3,1082,688,0.037735505,0.045777497,0.600066201,0.403494271
148,bowl,0.8409,1358.2,520.9,1866.5,736.1,1612,628,0.201623444,0.02721298,0.599932333,0.601521642
148,laptop,0.2363,220.6,313.4,802.1,654.3,511,483,-0.138821489,-0.017623218,0.599817583,0.922405796
149,cup,0.9718,835.8,460.4,1329.8,916.5,1082,688,0.037735519,0.045777515,0.600066438,0.406101092
149,bowl,0.8363,1358.1,520.4,1866.4,736.0,1612,628,0.201623496,0.027212987,0.599932488,0.605260162
149,laptop,0.2583,220.7,313.3,802.0,654.3,511,483,-0.138821492,-0.017623218,0.599817596,0.922736168
150,cup,0.9727,836.1,461.0,1329.6,916.7,1082,688,0.03773544,0.045777419,0.600065178,0.404161756
150,bowl,0.8435,1357.3,520.6,1866.9,736.2,1611,628,0.201336906,0.027216049,0.599999981,0.606637277
150,laptop,0.2412,220.8,313.3,801.9,654.2,510,483,-0.139118835,-0.017621719,0.599766565,0.911166955
151,cup,0.9724,836.1,460.9,1329.5,916.6,1082,688,0.037735412,0.045777385,0.600064725,0.403903099
151,bowl,0.8381,1357.6,520.2,1866.9,736.1,1611,628,0.201330999,0.02721525,0.599982377,0.604736625
151,laptop,0.248,220.7,313.3,801.9,654.2,510,483,-0.139121829,-0.017622098,0.599779476,0.917265036
152,cup,0.9715,836.2,460.8,1329.5,916.4,1082,688,0.037735379,0.045777345,0.600064202,0.402652891
152,bowl,0.8355,1357.4,521.6,1867.0,736.0,1612,628,0.201612912,0.027211559,0.599900994,0.603346498
152,laptop,0.2372,220.6,313.3,801.9,654.3,510,483,-0.139123959,-0.017622368,0.599788657,0.914638814
153,cup,0.9716,836.2,460.9,1329.7,916.5,1082,688,0.037735351,0.045777311,0.600063755,0.403584427
153,bowl,0.8496,1359.6,524.2,1865.4,736.0,1612,630,0.201609558,0.02782954,0.599891014,0.607264186
153,laptop,0.2023,220.7,313.3,802.0,654.2,511,483,-0.138827846,-0.017624025,0.59984505,0.931017412
154,cup,0.9721,836.2,460.7,1329.6,916.4,1082,688,0.037735352,0.045777312,0.600063768,0.40478198
154,bowl,0.842,1359.9,523.0,1865.4,736.0,1612,629,0.20161664,0.02752129,0.599912088,0.612009192
154,laptop,0.2175,219.9,312.8,802.9,653.2,510,482,-0.13912213,-0.017931297,0.599780774,0.923613756
155,cup,0.972,836.1,460.6,1329.7,916.4,1082,688,0.037735327,0.045777282,0.600063374,0.404900973
155,bowl,0.8438,1359.7,522.6,1865.7,736.1,1612,629,0.201618617,0.02752156,0.599917971,0.608335051
155,laptop,0.2775,220.7,313.1,802.1,654.1,511,483,-0.138827885,-0.01762403,0.599845219,0.910169778
156,cup,0.9709,836.3,460.6,1329.8,916.5,1082,688,0.037735365,0.045777329,0.600063989,0.403525295
156,bowl,0.8376,1359.8,521.1,1865.4,736.1,1612,628,0.201623034,0.027212925,0.599931111,0.605295793
156,laptop,0.2684,220.9,313.2,802.1,654.0,511,483,-0.138826,-0.017623791,0.599837074,0.91916858
157,cup,0.9714,836.2,460.7,1329.8,916.6,1082,688,0.037735357,0.045777319,0.600063857,0.404408907
157,bowl,0.8379,1359.9,521.7,1865.3,736.2,1612,628,0.201623224,0.02721295,0.599931677,0.60514765
157,laptop,0.296,220.8,313.2,802.1,654.2,511,483,-0.138824598,-0.017623613,0.599831017,0.90726958
158,cup,0.9722,836.1,460.6,1329.8,916.6,1082,688,0.037735377,0.045777343,0.60006418,0.403504031
158,bowl,0.8401,1357.9,519.4,1866.4,736.3,1611,627,0.201339999,0.026907189,0.6000092,0.604258199
158,laptop,0.3266,220.6,313.2,802.0,654.1,511,483,-0.138823549,-0.01762348,0.599826484,0.903656691
159,cup,0.9719,836.2,460.7,1329.9,916.5,1082,688,0.03773537,0.045777334,0.600064062,0.405381199
159,bowl,0.8375,1359.9,523.1,1865.1,736.2,1612,629,0.201613345,0.02752084,0.599902283,0.605176441
159,laptop,0.3161,220.7,313.2,801.9,654.0,510,483,-0.139120425,-0.01762192,0.599773421,0.900690186
160,cup,0.9724,836.1,460.6,1329.9,916.4,1082,688,0.037735345,0.045777304,0.600063669,0.405557897
160,bowl,0.834,1357.7,520.2,1866.7,736.1,1611,628,0.201333028,0.027215524,0.599988423,0.607655974
160,laptop,0.2845,220.6,313.2,801.9,653.9,510,483,-0.139122926,-0.017622237,0.599784206,0.923210909
161,cup,0.973,836.2,460.5,1329.7,916.4,1082,688,0.037735331,0.045777287,0.600063447,0.406215851
161,bowl,0.8274,1358.1,519.3,1866.7,736.5,1612,627,0.20161769,0.026902974,0.599915212,0.602399937
161,laptop,0.2665,220.7,313.2,801.9,653.8,510,483,-0.139124771,-0.017622471,0.599792158,0.920884759
162,cup,0.9729,836.3,460.6,1329.8,916.4,1082,688,0.037735292,0.045777239,0.600062818,0.401813015
162,bowl,0.8221,1358.4,519.3,1866.9,736.5,1612,627,0.201619086,0.02690316,0.599919365,0.602626999
162,laptop,0.2496,220.6,313.4,802.1,653.9,511,483,-0.138828296,-0.017624082,0.599846993,0.918490088
163,cup,0.9717,836.3,460.5,1329.8,916.4,1082,688,0.037735281,0.045777226,0.600062649,0.40162041
163,bowl,0.8284,1358.2,519.6,1866.2,736.5,1612,627,0.201620429,0.02690334,0.599923362,0.606356485
163,laptop,0.2606,220.6,313.3,802.1,654.1,511,483,-0.138826087,-0.017623802,0.599837451,0.91053238
164,cup,0.9716,836.4,460.8,1329.9,916.3,1082,688,0.037735285,0.04577723,0.600062702,0.402639404
164,bowl,0.8362,1358.2,520.3,1866.1,736.4,1612,628,0.201618444,0.027212305,0.599917456,0.607698626
164,laptop,0.2401,220.5,312.5,803.0,654.0,511,483,-0.138821066,-0.017623164,0.599815756,0.922107902
165,cup,0.9725,836.3,460.7,1329.9,916.4,1082,688,0.0377353,0.045777249,0.600062951,0.405143682
165,bowl,0.8413,1358.0,519.9,1866.3,736.2,1612,627,0.201623165,0.026903704,0.599931501,0.608622812
